place_id,name,longitude,latitude,country,country_code,state,county,city,district,street,formatted
51183842f1ae0b5a40594cd7add12e474240f00102f9011a622e2c00000000920336e799bde993b6e58cbae7acace585ade5b08fe5ada6efbc88e799bde993b6e58cbae7acace4b880e5b08fe5ada6e58886e6a0a1efbc89,白银区第六小学（白银区第一小学分校）,104.18255263773642,36.55611630428629,China,cn,Gansu,,Baiyin District,Jianshe Road,建安巷,"白银区第六小学（白银区第一小学分校）, 建安巷, Jianshe Road, 730999 Gansu, China"
51131bf2881c0b5a4059d9e042bc29474240f00102f90117622e2c00000000920315e799bde993b6e5b882e7acace585abe4b8ade5ada6,白银市第八中学,104.17361663478032,36.5559611631922,China,cn,Gansu,,Baiyin District,Youhao Road,Yejin Road,"白银市第八中学, Yejin Road, Youhao Road, 730999 Gansu, China"
5111461eb2c50a5a40590ffb2733f5464240f00102f90114622e2c00000000920315e799bde993b6e5b882e7acace4ba8ce4b8ade5ada6,白银市第二中学,104.16831639248291,36.554357904931855,China,cn,Gansu,,Baiyin District,Yongfeng Street,People's Road,"白银市第二中学, People's Road, Yongfeng Street, 730999 Gansu, China"
517cde987aa60a5a4059930d47810b464240f00101f9015e592d0100000000920318e799bde993b6e58cbae5b7a5e5869ce8b7afe5b08fe5ada6,白银区工农路小学,104.16641106537458,36.54722610444437,China,cn,Gansu,,Baiyin District,铜城,Gongnong Road,"白银区工农路小学, 130 Gongnong Road, 铜城, 730900 Gansu, China"
516f0f7210420b5a405929b6a3d488454240f00102f9014af34c3a00000000920315e799bde993b6e58cbae7acace4ba8ce5b08fe5ada6,白银区第二小学,104.17590724123669,36.54323823922852,China,cn,Gansu,,Baiyin District,Shengli Road,体育街,"白银区第二小学, 体育街, Shengli Road, 730900 Gansu, China"
5121add5cbaa0a5a4059531637eab6444240f00102f90158753b3700000000920315e799bde993b6e58cbae7acace4ba94e5b08fe5ada6,白银区第五小学,104.1666745745356,36.53683211984448,China,cn,Gansu,,Baiyin District,Xicun,Gongnong Road,"白银区第五小学, Gongnong Road, Xicun, 730999 Gansu, China"
51b18ab1b4ee095a4059aeca5dc281454240f00102f9010e3885440000000092031be799bde993b6e5b882e789b9e6ae8ae69599e882b2e5ada6e6a0a1,白银市特殊教育学校,104.15519444788039,36.54302243785547,China,cn,Gansu,,Baiyin District,Taian,滨河东路,"白银市特殊教育学校, 滨河东路, Taian, 730900 Gansu, China"
5124e59f0073095a4059e6955822d0444240f00102f9012696694d0000000092031be799bde993b6e58cbae6b998e993b6e5ae9ee9aa8ce5ada6e6a0a1,白银区湘银实验学校,104.14764419188265,36.5376017506167,China,cn,Gansu,,Baiyin District,Yinhu,郑州路,"白银区湘银实验学校, 郑州路, Yinhu, 730900 Gansu, China"
51f312c47a000a5a405953e520f75d464240f00101f90140db26010000000092031be799bde993b6e58cbae7acace59b9be5b08fe5ada6e58886e6a0a1,白银区第四小学分校,104.15627926967481,36.549742594778444,China,cn,Gansu,,Baiyin District,Yinxi,北京路,"白银区第四小学分校, 112 北京路, Yinxi, 730900 Gansu, China"
513de5b909dc095a40594f11fe1109484240f00102f9017d68264600000000920312e799bde993b6e5a4a7e68890e5ada6e6a0a1,白银大成学校,104.15405505327085,36.5627768030705,China,cn,Gansu,,Baiyin District,Huochezhan,北环路,"白银大成学校, 北环路, Huochezhan, 730999 Gansu, China"
51ec6b8598570a5a4059548c294d8e484240f00102f901f6612e2c00000000,,104.1615964224763,36.566842694556414,China,cn,Gansu,,Baiyin District,Dongtai Community,雨润路,"雨润路, Dongtai Community, 730999 Gansu, China"
517ce7bc6b351a5a4059665133ffc3534240f00102f9012543d93400000000,,104.40951055,36.65441885,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
51d7b48ee1081d5a405999c3a71205524240f00102f901aa7bc51b00000000,,104.453667058336,36.64077981177906,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
51c5d2c0af49155a4059a976daf6c3744240f00102f901dc62741d00000000,,104.3326224692383,36.91223035494961,China,cn,Gansu,Jingyuan County,Shimen Township,Batan Village,Y469,"Y469, Batan Village, Jingyuan County, Gansu, China"
511b04c5159b005a40594200d9a25c854240f00102f901d50ce12800000000,,104.0094656394944,37.041889530141376,China,cn,Gansu,Jingtai County,Xiquan Town,,Wuma Expressway,"Wuma Expressway, Jingtai County, Gansu, China"
51f81274c516145a405939d73043e3854240f00102f9012544553900000000,,104.31388985000001,37.045998000000004,China,cn,Gansu,Jingyuan County,Shimen Township,Xiaokou Village,,"Xiaokou Village, Shimen Township, Jingyuan County, China"
51e2e6ab5837155a405964632d6cb28d4240f00102f901d6c9871b00000000,,104.33150307452482,37.10700752464507,China,cn,Gansu,Jingyuan County,Shimen Township,Anwei Village,,"Anwei Village, Shimen Township, Jingyuan County, China"
51533f62df81125a405946edc2a3c0954240f00102f9013404103100000000,,104.28917679399937,37.169941396884084,China,cn,Gansu,Jingtai County,Wufo Town,,景昭线,"景昭线, Jingtai County, Gansu, China"
51706d2e7a26155a40598b51c7d393994240f00102f9014904103100000000920318e699afe6b3b0e58ebfe4ba94e4bd9be4b9a1e4b8ade5ada6,景泰县五佛乡中学,104.33047346624312,37.19982382995939,China,cn,Gansu,Jingyuan County,Shuanglong Town,Renhe Village,景昭线,"景泰县五佛乡中学, 景昭线, Renhe Village, Jingyuan County, Gansu, China"
515c7cfe91c6095a40595741f4e606924240f00102f901bc43553900000000,,104.15274476863982,37.14083563734555,China,cn,Gansu,Jingtai County,Luyang Town,,,"Luyang Town, Jingtai County, China"
519d2cb139ff015a40590b5ddc78b1914240f00102f901f3f4cc1b00000000,,104.03120271970916,37.1382285190576,China,cn,Gansu,Jingtai County,Xiquan Town,,武威-定西,"武威-定西, Jingtai County, Gansu, China"
51a9a6398230065a40596dc8e539aaa44240f00102f901dbbe494700000000,,104.09671073560698,37.28644489021176,China,cn,Gansu,Jingtai County,Caowotan Town,,G338,"G338, Jingtai County, Gansu, China"
5199c47dce38155a40598e4de26810054240f00102f901f9586b1a00000000,,104.33159220010783,36.039563284396635,China,cn,Gansu,Yuzhong County,Gongjing,,X324,"X324, Yuzhong County, Gansu, China"
51795cdc0496165a405934af71519c0b4240f00102f901f2f6773400000000,,104.3529064323392,36.09070795107837,China,cn,Gansu,Yuzhong County,Gongjing,,X324,"X324, Yuzhong County, Gansu, China"
519a3bfbee9e075a405953542c40d4004240f00102f9011568a54800000000,,104.11907553228812,36.00647737659951,China,cn,Gansu,Yuzhong County,Jinya,,夏东公路,"夏东公路, Yuzhong County, Gansu, China"
5173c5d8b957005a4059452e6df7c9064240f00102f9016647555000000000,,104.00535436791488,36.05303852873889,China,cn,Gansu,Yuzhong County,Heping,,东金公路,"东金公路, Yuzhong County, 730021 Gansu, China"
511732ddc82d005a4059ed3007263d144240f00102f9017299bb2b00000000,,104.00279447175159,36.15811610556725,China,cn,Gansu,Gaolan County,Shichuan,,下车街,"下车街, Gaolan County, Gansu, China"
51d467d9abb50d5a4059f08d50c93d2e4240f00102f9018f90a4520000000092030fe799bde88ca8e6bba9e5b08fe5ada6,白茨滩小学,104.214213335333,36.36126057084391,China,cn,Gansu,,Baiyin District,,大峡公路,"白茨滩小学, 大峡公路, 730912 Gansu, China"
51cb866c56b30c5a405938f36336812a4240f00102f901106ed3520000000092030ce793a6e7aa91e5b08fe5ada6,瓦窑小学,104.19844589803976,36.33206825142264,China,cn,Gansu,Yuzhong County,Qingcheng,,条城街,"瓦窑小学, 条城街, Yuzhong County, Gansu, China"
51ca3899611f0c5a405915118fcc63294240f00102f901bd5b54190000000092030ce99d92e59f8ee4b8ade5ada6,青城中学,104.18941535914487,36.32335812555008,China,cn,Gansu,Yuzhong County,Qingcheng,,什青公路,"青城中学, 什青公路, Yuzhong County, Gansu, China"
51302d580587105a405995b06ac25b2c4240f00102f9010d6ed3520000000092030ce5bbbae4baade5b08fe5ada6,建亭小学,104.25824102030742,36.346550275892845,China,cn,Gansu,Yuzhong County,Qingcheng,,X324,"建亭小学, X324, Yuzhong County, Gansu, China"
51dfd4e650f5185a40598cc183357d374240f00102f90122f24c3a00000000920315e799bde993b6e5b882e7acace4b889e4b8ade5ada6,白银市第三中学,104.38997290174619,36.43350857671166,China,cn,Gansu,,Baiyin District,,商业街,"白银市第三中学, 商业街, 730910 Gansu, China"
51e72e7dc4fb1b5a40595115a813493b4240f00102f901abb474360000000092030ce7a7a6e5ae89e5b08fe5ada6,秦安小学,104.4372416708462,36.4631676264495,China,cn,Gansu,Jingyuan County,Beiwan,,X331,"秦安小学, X331, Jingyuan County, 730910 Gansu, China"
51d53f8864481b5a4059878a71fe263a4240f00102f90143f24c3a0000000092030ce98791e5b1b1e5b08fe5ada6,金山小学,104.4262935,36.454315,China,cn,Gansu,Jingyuan County,Beiwan,,X331,"金山小学, X331, Jingyuan County, 730910 Gansu, China"
51fb13594a80175a40593b6bc06f37384240f00102f901f3e7d93400000000,,104.36720522593525,36.43919178863003,China,cn,Gansu,,Baiyin District,,X331,"X331, 730910 Gansu, China"
51fd2611f04e0d5a40597efb8fc40f364240f00101f901f384310100000000920312e5bcbae6b9bee4b8ade5bf83e5b08fe5ada6,强湾中心小学,104.2079429786208,36.42235619573965,China,cn,Gansu,,Baiyin District,Qiangwan,,"强湾中心小学, 37, Qiangwan, 730912 Gansu, China"
5164a598120c075a4059323c3f52953a4240f00102f901c0faa02700000000,,104.11011185557214,36.457681923748524,China,cn,Gansu,,Baiyin District,Chuankou,Jingzang Expressway,"Jingzang Expressway, Chuankou, Gansu, China"
51e5c9349597075a40599f66ea3271454240f00102f9012047834d00000000920312e6ada6e5b79de696b0e69d91e5ada6e6a0a1,武川新村学校,104.1186268821253,36.54251705594401,China,cn,Gansu,,Baiyin District,Dalian Road,武川路,"武川新村学校, 武川路, Dalian Road, 730900 Gansu, China"
5108fe9b3605085a4059f36317783b414240f00102f90130e7d9340000000092030ce993b6e9a6a8e5ada6e6a0a1,银馨学校,104.12531819566368,36.50962735311614,China,cn,Gansu,,Baiyin District,Baiyin Economic Development Zone (Yinxi Industrial Park),扬州路,"银馨学校, 扬州路, Baiyin Economic Development Zone (Yinxi Industrial Park), 730900 Gansu, China"
5183553bbb080a5a40595501e6ebfe434240f00102f90133fe064500000000920321e799bde993b6e5b882e8818ce4b89ae4b8ade7ad89e4b893e4b89ae5ada6e6a0a1,白银市职业中等专业学校,104.15678292078341,36.53121708613131,China,cn,Gansu,,Baiyin District,Yinhu,Lanbao Road,"白银市职业中等专业学校, Lanbao Road, Yinhu, 730900 Gansu, China"
512ade12ca0c0b5a40590182dec009434240f00102f901b442d93400000000,,104.17265560000001,36.52373515,China,cn,Gansu,,Baiyin District,Wangxian Xincun,Gongyuan Road,"Gongyuan Road, Wangxian Xincun, 730999 Gansu, China"
513d20b1bf690c5a4059c73700c6a8434240f00102f9014ef34c3a0000000092030ce993b6e58589e4b8ade5ada6,银光中学,104.19395439431624,36.52858805666579,China,cn,Gansu,,Baiyin District,Yinguang Road,新华路,"银光中学, 新华路, Yinguang Road, 730999 Gansu, China"
518b0c8acd350c5a40591ee6de869b454240f00102f901b1fe5c4c00000000920318e799bde993b6e58cbae9839de5aeb6e5b79de5b08fe5ada6,白银区郝家川小学,104.19078386765811,36.54380880244956,China,cn,Gansu,,Baiyin District,Dongxing,红星路,"白银区郝家川小学, 红星路, Dongxing, 730999 Gansu, China"
51aad9f8d7670b5a4059a0b10fd58a474240f00102f901928b124700000000,,104.17821311284811,36.55892432466794,China,cn,Gansu,,Baiyin District,Youhao Road,十字街,"十字街, Youhao Road, 730999 Gansu, China"
51a4436d258c0a5a40598514b71dd5464240f00102f90106622e2c00000000920318e799bde993b6e5b882e7acace58d81e4b880e4b8ade5ada6,白银市第十一中学,104.16480384512266,36.55337878646336,China,cn,Gansu,,Baiyin District,Changtong,Gongnong Road,"白银市第十一中学, Gongnong Road, Changtong, 730999 Gansu, China"
5197435f33090b5a405942b7db64ad454240f00101f901ec26330100000000920315e799bde993b6e58cbae7acace4b889e5b08fe5ada6,白银区第三小学,104.17243656447532,36.544354064257746,China,cn,Gansu,,Baiyin District,Zhongxin Street,红星路,"白银区第三小学, 504 红星路, Zhongxin Street, 730999 Gansu, China"
51079c43c33a0b5a4059d8aefe84c8444240f00102f9014d81813300000000920315e799bde993b6e5b882e7acace585ade4b8ade5ada6,白银市第六中学,104.17546159365166,36.53736936984723,China,cn,Gansu,,Baiyin District,Lanbao Road,王岘东路,"白银市第六中学, 王岘东路, Lanbao Road, 730999 Gansu, China"
51f83383f0fa085a4059b44e2f3fcd444240f00102f901ace6d93400000000920336e799bde993b6e58cbae7acace4b889e5b08fe5ada6e58886e6a0a1efbc88e799bde993b6e58cbae7acace4b99de5b08fe5ada6efbc89,白银区第三小学分校（白银区第九小学）,104.1403161317138,36.53751363573011,China,cn,Gansu,,Baiyin District,Chang'an Road,郑州路,"白银区第三小学分校（白银区第九小学）, 郑州路, Chang'an Road, 730900 Gansu, China"
519dbe8eb4af095a405961acb64055484240f00102f9017e68264600000000920312e799bde993b6e882b2e6ada3e5ada6e6a0a1,白银育正学校,104.15134920062924,36.565101708599066,China,cn,Gansu,,Baiyin District,Huochezhan,北环路,"白银育正学校, 北环路, Huochezhan, 730999 Gansu, China"
51dd12a4fe94085a405914fad760a84a4240f00102f901a0b7ae5200000000920318e799bde993b6e58cbae7acace58d81e4ba94e5b08fe5ada6,白银区第十五小学,104.13409391424962,36.58326349778886,China,cn,Gansu,,Baiyin District,Xitong,雨润路,"白银区第十五小学, 雨润路, Xitong, 730999 Gansu, China"
513370e8e4f2195a4059aa32ce280d584240f00102f901f35c753600000000,,104.40545008372355,36.68790159290559,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
5165d58c0e1b1f5a4059946d451679554240f00102f901c95c753600000000,,104.48602641824034,36.667757781887445,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
51deb89e6ca71b5a40598b018f9d98524240f00102f901ba7bc51b00000000,,104.4320937681218,36.64528245432583,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
51ca0116542f1a5a40594221020ea14f4240f00102f9015343d93400000000,,104.4091387,36.6221025,China,cn,Gansu,Jingyuan County,Liuchuan,,Jingzang Expressway,"Jingzang Expressway, Jingyuan County, Gansu, China"
51048722232a165a4059cb30ad80814d4240f00102f9017743d93400000000,,104.34632185336892,36.605514607015344,China,cn,Gansu,Jingyuan County,Liuchuan,,G109,"G109, Jingyuan County, Gansu, China"
517c73dab3f5aa5940597526f2452d024340f00102f9015b2bcf5600000000920312e6ada6e5a881e7acace59b9be4b8ade5ada6,武威第四中学,102.67124649365536,38.01700662921659,China,cn,Gansu,,Wuwei,Liangzhou District,G569,"武威第四中学, G569, Gansu, China"
5119b9c944aca759405979d507929a014340f00102f901963eea560000000092030ce5928ce5afa8e4b8ade5ada6,和寨中学,102.6198894472076,38.01252961523546,China,cn,Gansu,,Wuwei,Liangzhou District,武威绕城高速,"和寨中学, 武威绕城高速, 733017 Gansu, China"
5136fda40a38a0594059b3b599788f054340f00102f9010c7e4c3900000000920318e4ba94e5928ce99587e4b99de5b9b4e588b6e5ada6e6a0a1,五和镇九年制学校,102.50342050659387,38.04344089036331,China,cn,Gansu,,Wuwei,Liangzhou District,S316,"五和镇九年制学校, S316, Gansu, China"
51d40e14f405a65940590c425834a00d4340f00102f9013f188c4a0000000092030fe58d97e5ae89e5b9bce584bfe59bad,南安幼儿园,102.59411336859495,38.10645155248139,China,cn,Gansu,,Wuwei,Liangzhou District,S315,"南安幼儿园, S315, 733018 Gansu, China"
515832ef671da659405924af523ba40d4340f00102f901410a8c4a00000000920315e58d97e5ae89e4b99de5b9b4e588b6e5ada6e6a0a1,南安九年制学校,102.59554479941414,38.10657445466339,China,cn,Gansu,,Wuwei,Liangzhou District,S315,"南安九年制学校, S315, 733018 Gansu, China"
51464822cf930f5a40598a81bddf8a674240f00102f9013ff09f2900000000,,104.24339655254252,36.80892559769843,China,cn,Gansu,Jingtai County,Zhongquan Town,,Y461,"Y461, Jingtai County, Gansu, China"
51af3702b8ab1d5a40591e86a4343b874240f00102f901fcf3743600000000,,104.46360588280253,37.05649431260484,China,cn,Gansu,Jingyuan County,Shuanglong Town,裴堡村民小组,景昭线,"景昭线, Yonghe Village, Jingyuan County, Gansu, China"
51e306eac328145a4059f529046840974240f00102f90156ab4c3b00000000,,104.31498811582746,37.18165302470508,China,cn,Gansu,Jingyuan County,Shuanglong Town,Renhe Village,景昭线,"景昭线, Renhe Village, Jingyuan County, Gansu, China"
51c44124975baf59405906d0df27bd1b4340f00102f901ca900e3a00000000,,102.73996523419106,38.21671007564878,China,cn,Gansu,Minqin County,Wuwei,,G569,"G569, Minqin County, Gansu, China"
51d2469c5285045a4059766e9c358f974240f00102f9019bc9871b00000000,,104.0706373716487,37.18405790460831,China,cn,Gansu,Jingtai County,Yitiaoshan Town,,海天线,"海天线, Jingtai County, Gansu, China"
51583dd5bd9d045a40594c5bac7e4b954240f00102f901f3ff743900000000920312e79fb3e59f8ee5b08fe99587e5b08fe5ada6,石城小镇小学,104.07212777923758,37.16636641898967,China,cn,Gansu,Jingtai County,Yitiaoshan Town,,海天线,"石城小镇小学, 海天线, Jingtai County, Gansu, China"
51534638b31c9d594059252bd4f447074340f00102f90160ab4c3900000000,,102.45487671371056,38.0568834339122,China,cn,Gansu,,Wuwei,Liangzhou District,S316,"S316, Gansu, China"
515dcf55afaf035a4059c448e744c8994240f00102f901c6ff743900000000,,104.0575979555119,37.20142422955681,China,cn,Gansu,Jingtai County,Jingtai,条山农场,Station Road,"Station Road, 条山农场, Jingtai County, Gansu, China"
51f94164137d035a405980e8f80ac4994240f00102f901b7ff743900000000920315e699afe6b3b0e58ebfe7acace585ade4b8ade5ada6,景泰县第六中学,104.05450901785652,37.20129525331231,China,cn,Gansu,Jingtai County,Jingtai,条山农场,Taiyu Road,"景泰县第六中学, Taiyu Road, 条山农场, Jingtai County, Gansu, China"
51c90abaad50045a40595b4fd710f9984240f00102f901596ce01c00000000920315e699afe6b3b0e58ebfe7acace59b9be4b8ade5ada6,景泰县第四中学,104.06742423217942,37.19510088456328,China,cn,Gansu,Jingtai County,Yitiaoshan Town,条山农场,Renmin Road,"Jingtai No.4 Middle School, Renmin Road, 条山农场, Jingtai County, Gansu, China"
51689d7bb8a1065a4059f1d65bed9fa24240f00102f901da3d583400000000,,104.10362064430012,37.27050559028965,China,cn,Gansu,Jingtai County,Caowotan Town,,G338,"G338, Jingtai County, Gansu, China"
512edd24cf938b594059faade86cec3f4340f00102f901d2b5315300000000920312e98791e5b79de9ab98e7baa7e4b8ade5ada6,金川高级中学,102.18089655494688,38.49940263139065,China,cn,Gansu,,Jinchuan,Jinchuan District,北京路,"金川高级中学, 北京路, Beijinglu Subdistrict, 737100 Gansu, China"
51cf3efe61b745594059dafdd9c6ee654340f00102f9014d7a5d4e00000000920312e5b1b1e4b8b9e59fb9e9bb8ee5ada6e6a0a1,山丹培黎学校,101.08931779698035,38.796349388543334,China,cn,Gansu,Shandan County,Shandan,,龙首路,"Shandan Peili School, 龙首路, Shandan County, 734100 Gansu, China"
51f859a088a245594059926b759b97644340f00102f90184735d4e00000000920312e5b1b1e4b8b9e882b2e6898de4b8ade5ada6,山丹育才中学,101.08804526957817,38.785876686414795,China,cn,Gansu,Shandan County,Shandan,,北大街,"山丹育才中学, 北大街, Shandan County, 734100 Gansu, China"
51a013cb15a84559405936cf66cb45644340f00102f90183c25d4e0000000092030ce4b89ce8a197e5b08fe5ada6,东街小学,101.08838410217004,38.78337996025077,China,cn,Gansu,Shandan County,Shandan,,青年街,"东街小学, 青年街, Shandan County, 734100 Gansu, China"
51d0c14ae6cc44594059b2fbe723cb664340f00102f901b1c1094200000000,,101.07500607777115,38.8030743487101,China,cn,Gansu,Shandan County,Shandan,,永宁路,"永宁路, Shandan County, 734100 Gansu, China"
5153823714d87d594059f00dc39d4e1f4340f00102f901b8374f2500000000,,101.96631341381844,38.24458667778151,China,cn,Gansu,,Yongchang County,,南街,"南街, 737100 Gansu, China"
51bd8b466d6b7d5940599330a8fd241f4340f00102f901bb374f2500000000,,101.95968181504482,38.24331637108221,China,cn,Gansu,,Yongchang County,,环城西路,"环城西路, 737100 Gansu, China"
51f1ef6b1643345940591fc95ebb70384340f00102f901ca76404000000000,,100.81659470120191,38.440940305025144,China,cn,Gansu,Minle County,Pengjiazhuang,,G227,"G227, Minle County, 734500 Gansu, China"
5121a7f06b6310594059127ff11a27164340f00102f901286bbc3b00000000920315e7a581e8bf9ee58ebfe6b091e6978fe4b8ade5ada6,祁连县民族中学,100.25606821538214,38.17306839744391,China,cn,Qinghai,Qilian County,Qilian,Chengdong Community,Jiankang Road,"Qilian Minzu Middle School, Jiankang Road, Qilian County, Qinghai, China"
517d54272f3811594059ee2a1138cd144340f00102f901956abc3b0000000092031ee7a581e8bf9ee58ebfe5af84e5aebfe588b6e6b091e6978fe5b08fe5ada6,祁连县寄宿制民族小学,100.26905421105216,38.16251278723017,China,cn,Qinghai,Qilian County,Qilian,Chengdong Community,Binhe Road,"Qilian Boarding Minzu Primary School, Binhe Road, Qilian County, Qinghai, China"
5180ad9874620f5940590362a7d9f7174340f00102f901016bbc3b0000000092031be6b5b7e58c97e5b79ee7acace4b889e9ab98e7baa7e4b8ade5ada6,海北州第三高级中学,100.2403842440599,38.187251288156425,China,cn,Qinghai,Qilian County,Qilian,Chengdong Community,Babao West Road,"Haibei No.3 High School, Babao West Road, Qilian County, Qinghai, China"
51d69b2194360f5940596ae6e10b3d184340f00102f901fb6abc3b00000000920315e7a581e8bf9ee58ebfe7acace4ba8ce5b08fe5ada6,祁连县第二小学,100.23770621568778,38.18936298876072,China,cn,Qinghai,Qilian County,Babao,,G213,"Qilian No.2 Primary School, G213, Qilian County, Qinghai, China"
518ab216adb003594059dc8bcd586b1b4340f00102f901446abc3b00000000920315e9b8bde5ad90e6b49ee6b091e6978fe5b08fe5ada6,鸽子洞民族小学,100.0576584550528,38.21421346699182,China,cn,Qinghai,Qilian County,Guomicun,,G213,"Gezidong Minzu Primary School, G213, Qilian County, Qinghai, China"
5107a8ff739a1e594059108f72ddfb784340f00102f9014d120a430000000092031be5bca0e68e96e5b882e789b9e6ae8ae69599e882b2e5ada6e6a0a1,张掖市特殊教育学校,100.47817707029763,38.94518631070798,China,cn,Gansu,,Ganzhou,Ganzhou District,Ganzhou Avenue,"张掖市特殊教育学校, Ganzhou Avenue, Huochezhan Subdistrict, 734000 Gansu, China"
515f7b47c8bc1d5940594c6615a2c5784340f00102f901c3296b390000000092030ce5ae9ee9aa8ce4b8ade5ada6,实验中学,100.46464735966354,38.943531284760496,China,cn,Gansu,,Xindun,Ganzhou District,东环路,"实验中学, 东环路, Beijie Subdistrict, 734000 Gansu, China"
51c3ebbbd70e1d59405951d1fb916a784340f00102f9015d176b390000000092030ce5bca0e68e96e59b9be4b8ad,张掖四中,100.45403092719702,38.94075226588996,China,cn,Gansu,,Zhangye,Ganzhou District,North Street,"张掖四中, North Street, Xijie Subdistrict, 734000 Gansu, China"
514fd7b52d2e1b594059fbf3f6d982794340f00102f901c9296b3900000000920312e6809de6ba90e5ae9ee9aa8ce5ada6e6a0a1,思源实验学校,100.42469351537623,38.94930576856856,China,cn,Gansu,,Xindun,Ganzhou District,Linze Road,"思源实验学校, Linze Road, 734000 Gansu, China"
51ec7ea3e82b19594059f474428036794340f00102f9018e106b390000000092030ce5a4a7e68890e5ada6e6a0a1,大成学校,100.39330497709642,38.946975738954194,China,cn,Gansu,,Zhangye,Ganzhou District,滨河大道南路,"大成学校, 滨河大道南路, 734000 Gansu, China"
51f9a5fe36cc19594059ca2d8e14af754340f00102f9014ba2094300000000920312e696b0e5a2a9e4b8ade5bf83e5ada6e6a0a1,新墩中心学校,100.40308928363801,38.91940552656486,China,cn,Gansu,,Xindun,Ganzhou District,West Third Ring Road,"新墩中心学校, West Third Ring Road, 734000 Gansu, China"
514c400179b619594059f9b024cea2774340f00102f90156926c3900000000,,100.4017622482508,38.934655921855615,China,cn,Gansu,,Xindun,Ganzhou District,West Third Ring Road,"West Third Ring Road, 734000 Gansu, China"
51cd935fb8851c59405961d7ecbbe5774340f00102f9013ca0d7340000000092030ce8a5bfe8a197e5b08fe5ada6,西街小学,100.44566163381315,38.93669842781561,China,cn,Gansu,,Zhangye,Ganzhou District,West Street,"西街小学, West Street, Xijie Subdistrict, 734000 Gansu, China"
5184477a84f41c594059cd8738848b774340f00102f901a43c6b390000000092030ce99d92e8a5bfe5b08fe5ada6,青西小学,100.45242416325897,38.93394520530965,China,cn,Gansu,,Zhangye,Ganzhou District,青年街,"青西小学, 青年街, Nanjie Subdistrict, 734000 Gansu, China"
5180b1612c9a1c594059fc523a9777774340f00102f901a73c6b3900000000920318e79498e5b79ee58cbae58ab3e58aa8e8a197e5b08fe5ada6,甘州区劳动街小学,100.44690999546401,38.9333371195589,China,cn,Gansu,,Zhangye,Ganzhou District,青年街,"甘州区劳动街小学, 青年街, Nanjie Subdistrict, 734000 Gansu, China"
516aca5a83501e594059709b6ad746774340f00102f9017e3dfc2400000000920318e79498e5b79ee58cbae98791e5ae89e88b91e5ada6e6a0a1,甘州区金安苑学校,100.47366412988927,38.93184941010884,China,cn,Gansu,,Ganzhou,Ganzhou District,丰乐路,"甘州区金安苑学校, 丰乐路, Dongjie Subdistrict, 734000 Gansu, China"
5145edea755e565840595c643d888dac4240f00102f901ff739b4600000000,,97.34951541845392,37.348069219566895,China,cn,Qinghai,,Delingha City,Hexi Subdistrict,Dulan West Road,"Dulan West Road, Hexi Subdistrict, Qinghai, China"
518b3fc149ef555840598791471dfeab4240f00102f901fc739b4600000000,,97.34272998687645,37.34369245523981,China,cn,Qinghai,,Delingha City,Hexi Subdistrict,Dulan West Road,"Dulan West Road, Hexi Subdistrict, Qinghai, China"
5128e84091ea855840590c158d82b7274240f00102f901a058534e00000000920315e983bde585b0e58ebfe9ab98e7baa7e4b8ade5ada6,都兰县高级中学,98.0924418577057,36.31028777970104,China,cn,Qinghai,Dulan County,Dulan,,希望街,"都兰县高级中学, 希望街, Dulan County, 816100 Qinghai, China"
5154f84ed383f1584059253310535f5d4240f00102f9016a3f81540000000092031be9bb91e9a9ace6b2b3e4b9a1e5af84e5aebfe588b6e5b08fe5ada6,黑马河乡寄宿制小学,99.77367098533551,36.72947157183652,China,cn,Qinghai,,Gonghe County,,滨河路,"Heimahe Primary School, 滨河路, 813000 Qinghai, China"
5150e23ba50227594059fca284f1a8264240f00102f901a93a9d4c00000000,,100.6095364651494,36.30203074432754,China,cn,Qinghai,,Gonghe County,,新区南路,"新区南路, 813000 Qinghai, China"
51d949ea852b5b594059dc9631a6b7034240f00102f90168805a3900000000,,101.42453143958791,36.029042028630755,China,cn,Qinghai,Guide County,Guide,,白塔路,"白塔路, Guide County, 811700 Qinghai, China"
51b46b4f96d65a594059e603b8178b034240f00102f9016b805a3900000000,,101.41934736019067,36.0276822708618,China,cn,Qinghai,Guide County,河阴镇,,张掖 - 孟连,"张掖 - 孟连, Guide County, 811700 Qinghai, China"
511e1e67eb8f5e594059c5d1c33851554240f00102f901648f2f2c00000000920318e6b99fe4b8ade8818ce4b89ae69599e882b2e4b8ade5bf83,湟中职业教育中心,101.47753415174563,36.66654119073386,China,cn,Qinghai,Huangzhong District,扎麻隆村,,策克 - 磨憨,"湟中职业教育中心, 策克 - 磨憨, Huangzhong District, 811601 Qinghai, China"
